20.41,1,3500,3501.24,14.63
20.46,1,3500,3501.28,14.61
20.51,1,3500,3501.41,14.57
20.56,1,3500,3501.54,14.52
20.61,1,3500,3501.66,14.48
20.66,1,3500,3501.83,14.42
20.71,1,3500,3501.84,14.41
20.76,1,3500,3502.2,14.29
20.81,1,3500,3502.34,14.24
20.86,1,3500,3502.42,14.2
20.91,1,3500,3502.6,14.13
20.96,1,3500,3502.82,14.06
21.01,1,3500,3502.83,14.04
21.06,1,3500,3502.94,13.99
21.11,1,3500,3502.64,14.07
21.16,1,3500,3502.71,14.03
21.21,1,3500,3503.02,13.92
21.26,1,3500,3502.97,13.92
21.31,1,3500,3502.77,13.97
21.36,1,3500,3502.58,14.01
21.41,1,3500,3502.71,13.96
21.46,1,3500,3502.42,14.04
21.51,1,3500,3502.5,14
21.56,1,3500,3502.12,14.1
21.61,1,3500,3502.17,14.08
21.66,1,3500,3502.41,13.99
21.71,1,3500,3501.84,14.15
21.76,1,3500,3501.85,14.14
21.81,1,3500,3501.75,14.16
21.86,1,3500,3501.82,14.13
21.91,1,3500,3501.88,14.1
21.96,1,3500,3501.93,14.08
22.01,1,3500,3502.09,14.02
22.06,1,3500,3502.13,14
22.11,1,3500,3501.72,14.11
22.16,1,3500,3501.84,14.07
22.21,1,3500,3501.75,14.08
22.26,1,3500,3501.86,14.04
22.31,1,3500,3501.87,14.03
22.36,1,3500,3501.97,13.99
22.41,1,3500,3501.42,14.14
22.46,1,3500,3501.55,14.1
22.51,1,3500,3501.48,14.11
22.56,1,3500,3501.4,14.13
22.61,1,3500,3501.48,14.1
22.66,1,3500,3501.61,14.05
22.71,1,3500,3501.73,14.01
22.76,1,3500,3501.79,13.98
22.81,1,3500,3501.45,14.07
22.86,1,3500,3501.48,14.06
22.91,1,3500,3501.55,14.03
22.96,1,3500,3501.73,13.97
23.01,1,3500,3501.29,14.09
23.06,1,3500,3501.28,14.09
23.11,1,3500,3501.36,14.06
23.16,1,3500,3501.34,14.06
23.21,1,3500,3501.33,14.05
23.26,1,3500,3501.21,14.08
23.31,1,3500,3501.35,14.03
23.36,1,3500,3501.48,13.99
23.41,1,3500,3501.01,14.12
23.46,1,3500,3501.06,14.1
23.51,1,3500,3500.86,14.16
23.56,1,3500,3500.76,14.18
23.61,1,3500,3500.77,14.17
23.66,1,3500,3500.84,14.15
23.71,1,3500,3500.94,14.12
23.76,1,3500,3500.8,14.15
23.81,1,3500,3500.81,14.15
23.86,1,3500,3500.92,14.11
23.91,1,3500,3500.87,14.12
23.96,1,3500,3501.93,13.8
24.01,1,3500,3501.08,14.04
24.06,1,3500,3500.93,14.08
24.11,1,3500,3500.63,14.17
24.16,1,3500,3500.45,14.22
24.21,1,3500,3500.48,14.21
