24.50,3500.00,3489.18,112.08
24.55,3500.00,3489.67,111.99
24.60,3500.00,3489.34,112.14
24.65,3500.00,3489.52,112.14
24.70,3500.00,3489.60,112.17
24.75,3500.00,3489.62,112.21
24.80,3500.00,3489.69,112.24
24.85,3500.00,3489.55,112.33
24.90,3500.00,3489.57,112.38
24.95,3500.00,3489.65,112.41
25.00,3500.00,3489.86,112.40
25.05,3500.00,3490.32,112.31
25.10,3500.00,3490.35,112.35
25.15,3500.00,3490.19,112.45
25.20,3500.00,3490.18,112.50
25.25,3500.00,3490.42,112.48
25.30,3500.00,3490.45,112.52
25.35,3500.00,3490.48,112.56
25.40,3500.00,3490.70,112.53
25.45,3500.00,3490.62,112.61
25.50,3500.00,3490.74,112.62
25.55,3500.00,3490.65,112.69
25.60,3500.00,3490.77,112.70
25.65,3500.00,3490.33,112.88
25.70,3500.00,3490.21,112.96
25.75,3500.00,3490.35,112.97
25.80,3500.00,3490.23,113.05
25.85,3500.00,3490.27,113.09
25.90,3500.00,3490.31,113.13
25.95,3500.00,3490.54,113.11
26.00,3500.00,3490.92,113.04
26.05,3500.00,3490.82,113.12
26.10,3500.00,3490.93,113.13
26.15,3500.00,3490.83,113.20
26.20,3500.00,3490.99,113.20
26.25,3500.00,3491.04,113.23
26.30,3500.00,3491.04,113.28
26.35,3500.00,3491.39,113.22
26.40,3500.00,3491.57,113.21
26.45,3500.00,3491.54,113.26
26.50,3500.00,3491.26,113.38
26.55,3500.00,3491.40,113.39
26.60,3500.00,3491.28,113.46
26.65,3500.00,3491.27,113.51
26.70,3500.00,3491.05,113.62
26.75,3500.00,3490.95,113.70
26.80,3500.00,3490.85,113.77
26.85,3500.00,3490.56,113.90
26.90,3500.00,3490.48,113.97
26.95,3500.00,3490.06,114.15
27.00,3500.00,3490.20,114.15
27.05,3500.00,3490.04,114.25
27.10,3500.00,3489.94,114.33
27.15,3500.00,3489.79,114.43
27.20,3500.00,3489.66,114.52
27.25,3500.00,3489.42,114.64
27.30,3500.00,3489.25,114.75
27.35,3500.00,3489.14,114.83
27.40,3500.00,3488.98,114.93
27.45,3500.00,3488.83,115.03
27.50,3500.00,3487.99,115.34
27.55,3500.00,3487.94,115.42
27.60,3500.00,3488.19,115.40
27.65,3500.00,3488.03,115.51
27.70,3500.00,3488.03,115.57
27.75,3500.00,3488.08,115.61
27.80,3500.00,3487.98,115.71
27.85,3500.00,3488.08,115.73
27.90,3500.00,3488.22,115.75
27.95,3500.00,3488.41,115.75
28.00,3500.00,3488.39,115.82
28.05,3500.00,3488.52,115.84
28.10,3500.00,3488.45,115.92
28.15,3500.00,3488.42,115.98
28.20,3500.00,3488.25,116.09
28.25,3500.00,3488.59,116.05
28.30,3500.00,3488.61,116.10
28.35,3500.00,3488.63,116.15
28.40,3500.00,3488.75,116.17
28.45,3500.00,3488.86,116.19
28.50,3500.00,3489.07,116.19
28.55,3500.00,3489.16,116.21
28.60,3500.00,3489.56,116.15
28.65,3500.00,3489.53,116.21
28.70,3500.00,3489.55,116.26
28.75,3500.00,3489.82,116.23
28.80,3500.00,3489.78,116.29
28.85,3500.00,3489.64,116.38
28.90,3500.00,3489.46,116.49
28.95,3500.00,3489.39,116.56
29.00,3500.00,3489.02,116.73
29.05,3500.00,3489.02,116.78
29.10,3500.00,3489.07,116.82
29.15,3500.00,3489.26,116.82
29.20,3500.00,3489.15,116.91
29.25,3500.00,3489.04,116.99
29.30,3500.00,3489.64,116.87
29.35,3500.00,3489.51,116.96
29.40,3500.00,3489.68,116.96
29.45,3500.00,3489.95,116.93
29.50,3500.00,3489.95,116.98
29.55,3500.00,3490.15,116.97
29.60,3500.00,3490.30,116.98
29.65,3500.00,3490.23,117.04
29.70,3500.00,3490.47,117.02
29.75,3500.00,3490.70,117.00
29.80,3500.00,3490.81,117.01
29.85,3500.00,3491.12,116.97
29.90,3500.00,3491.31,116.95
29.95,3500.00,3491.60,116.91
30.00,3500.00,3491.62,116.95
30.05,3500.00,3491.59,117.00
30.10,3500.00,3491.56,117.05
30.15,3500.00,3491.73,117.04
30.20,3500.00,3492.09,116.97
30.25,3500.00,3492.04,117.03
30.30,3500.00,3492.19,117.02
30.35,3500.00,3492.68,116.92
30.40,3500.00,3492.49,117.01
30.45,3500.00,3492.62,117.01
30.50,3500.00,3492.64,117.04
30.55,3500.00,3492.76,117.04
30.60,3500.00,3492.62,117.12
30.65,3500.00,3492.84,117.09
30.70,3500.00,3492.70,117.17
30.75,3500.00,3493.06,117.09
30.80,3500.00,3493.06,117.13
30.85,3500.00,3493.55,117.01
30.90,3500.00,3493.53,117.06
30.95,3500.00,3493.55,117.08
31.00,3500.00,3493.77,117.05
31.05,3500.00,3493.33,117.21
31.10,3500.00,3493.27,117.26
31.15,3500.00,3493.10,117.34
31.20,3500.00,3492.65,117.52
31.25,3500.00,3491.82,117.80
31.30,3500.00,3491.08,118.07
31.35,3500.00,3490.67,118.23
31.40,3500.00,3491.34,118.08
31.45,3500.00,3493.07,117.60
31.50,3500.00,3495.32,116.96
31.55,3500.00,3497.65,116.29
31.60,3500.00,3500.67,115.39
31.65,3500.00,3504.24,114.32
31.70,3500.00,3507.97,113.18
31.75,3500.00,3512.57,111.76
31.80,3500.00,3516.90,110.40
31.85,3500.00,3521.05,109.07
31.90,3500.00,3525.35,107.67
31.95,3500.00,3529.58,106.27
32.00,3500.00,3533.65,104.91
32.05,3500.00,3537.22,103.67
32.10,3500.00,3540.96,102.36
32.15,3500.00,3544.46,101.10
32.20,3500.00,3547.59,99.94
32.25,3500.00,3550.26,98.90
32.30,3500.00,3552.74,97.91
32.35,3500.00,3555.11,96.93
32.40,3500.00,3557.35,95.99
32.45,3500.00,3558.63,95.31
32.50,3500.00,3560.55,94.45
32.55,3500.00,3561.68,93.81
32.60,3500.00,3563.44,92.97
32.65,3500.00,3564.42,92.36
32.70,3500.00,3565.35,91.76
32.75,3500.00,3565.93,91.25
32.80,3500.00,3566.78,90.67
32.85,3500.00,3567.59,90.09
32.90,3500.00,3568.37,89.52
32.95,3500.00,3569.10,88.96
33.00,3500.00,3569.79,88.41
33.05,3500.00,3570.25,87.92
33.10,3500.00,3570.59,87.47
33.15,3500.00,3571.16,86.94
33.20,3500.00,3571.35,86.53
33.25,3500.00,3571.73,86.06
33.30,3500.00,3572.10,85.59
33.35,3500.00,3572.44,85.13
33.40,3500.00,3572.87,84.64
33.45,3500.00,3573.23,84.17
33.50,3500.00,3573.47,83.73
33.55,3500.00,3573.54,83.34
33.60,3500.00,3573.52,82.98
33.65,3500.00,3573.39,82.65
33.70,3500.00,3573.12,82.36
33.75,3500.00,3573.16,81.98
33.80,3500.00,3573.16,81.62
33.85,3500.00,3573.25,81.23
33.90,3500.00,3573.19,80.88
33.95,3500.00,3573.13,80.53
34.00,3500.00,3572.97,80.21
34.05,3500.00,3572.77,79.91
34.10,3500.00,3572.63,79.58
34.15,3500.00,3572.45,79.28
34.20,3500.00,3572.23,78.98
34.25,3500.00,3571.92,78.71
34.30,3500.00,3571.72,78.41
34.35,3500.00,3571.68,78.06
34.40,3500.00,3571.75,77.69
34.45,3500.00,3571.56,77.38
34.50,3500.00,3571.28,77.11
34.55,3500.00,3571.12,76.80
34.60,3500.00,3570.71,76.57
34.65,3500.00,3570.33,76.33
34.70,3500.00,3569.96,76.09
34.75,3500.00,3569.76,75.80
34.80,3500.00,3569.38,75.57
34.85,3500.00,3569.26,75.25
